,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6146,0,0,0,0,25,1,0,0,1,1,0,1,1,1,99,2369.05,1,0,1,0,1,0,0,0,0,1,0
6147,0,1,1,0,39,1,0,1,1,0,0,1,1,0,99,3877.95,0,0,1,0,0,1,0,0,0,0,1
6148,0,0,0,0,69,1,1,1,1,0,1,0,0,1,66,4577.9,0,1,0,0,0,0,1,0,0,0,1
6149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,25.85,0,1,0,0,0,1,0,0,0,0,1
6150,1,0,0,0,32,1,0,0,0,0,0,1,1,0,91,2871.5,0,0,1,0,1,0,0,0,0,1,0
6151,0,0,0,0,9,1,0,0,0,0,0,0,0,0,71,672.55,1,0,1,0,1,0,0,0,0,1,0
6152,0,0,0,0,16,1,0,0,1,1,0,0,1,1,93,1573.7,1,0,1,0,1,0,0,0,1,0,0
6153,1,0,1,1,60,1,0,0,0,0,0,0,0,1,20,1270.55,0,0,0,1,0,0,1,1,0,0,0
6154,0,0,1,1,72,1,1,0,1,1,1,1,1,1,109,7711.45,0,0,1,0,0,0,1,1,0,0,0
6155,1,0,1,0,5,1,0,0,0,0,0,0,0,0,19,126.05,1,0,0,1,1,0,0,0,0,0,1
6156,0,1,0,0,26,1,0,1,0,0,0,1,0,1,85,2193.65,0,0,1,0,1,0,0,0,1,0,0
6157,1,0,0,0,3,1,0,0,0,0,0,0,0,0,19,64.55,1,0,0,1,1,0,0,0,0,0,1
6158,1,0,0,0,2,1,0,0,0,0,0,0,0,1,19,31.2,0,0,0,1,1,0,0,0,0,1,0
6159,0,0,0,1,2,1,0,0,0,0,0,0,0,0,20,38.25,0,0,0,1,0,1,0,1,0,0,0
6160,0,0,0,0,36,1,1,1,0,1,1,1,1,1,89,3348.1,0,1,0,0,0,1,0,0,1,0,0
6161,1,0,0,0,7,1,0,1,0,0,0,0,0,0,74,533.6,0,0,1,0,1,0,0,0,0,0,1
6162,0,1,1,0,60,0,0,0,1,0,0,1,1,1,49,2907.55,0,1,0,0,0,0,1,0,1,0,0
6163,0,0,1,0,19,1,1,0,1,0,0,0,1,1,89,1620.8,0,0,1,0,1,0,0,0,0,1,0
6164,1,1,1,0,45,1,1,1,0,1,1,0,1,0,75,3480.35,0,1,0,0,0,0,1,0,1,0,0
6165,1,1,0,0,4,1,0,0,0,0,0,0,0,1,70,293.85,0,0,1,0,1,0,0,0,0,1,0
6166,0,0,1,1,31,1,1,0,0,1,1,1,1,1,104,3243.45,1,0,1,0,1,0,0,0,0,1,0
6167,1,0,1,1,47,1,0,1,0,1,0,0,1,0,90,4137.2,0,0,1,0,1,0,0,0,0,1,0
6168,1,0,0,0,1,1,0,0,0,0,0,0,1,1,79,79.25,1,0,1,0,1,0,0,0,0,1,0
6169,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44,44.9,1,1,0,0,1,0,0,1,0,0,0
6170,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.4,0,0,0,1,1,0,0,0,1,0,0
6171,0,1,1,1,59,1,1,0,0,1,0,0,1,1,88,5348.65,0,0,1,0,1,0,0,0,1,0,0
6172,1,0,1,0,10,1,0,0,0,0,0,0,0,1,70,659.65,1,0,1,0,1,0,0,0,0,1,0
6173,1,1,0,0,35,1,1,1,0,0,0,0,1,0,91,3180.5,0,0,1,0,1,0,0,0,1,0,0
6174,1,0,0,0,4,0,0,0,0,1,0,0,0,1,29,118.5,1,1,0,0,1,0,0,0,0,1,0
6175,1,0,1,1,32,1,0,1,1,0,0,0,1,1,90,3023.85,0,0,1,0,0,1,0,0,0,1,0
6176,1,0,0,0,43,1,1,0,1,0,0,0,0,1,77,3365.85,1,0,1,0,1,0,0,0,0,1,0
6177,1,0,0,0,4,1,0,0,0,0,0,0,1,0,54,195.3,1,1,0,0,1,0,0,0,0,1,0
6178,0,1,1,0,54,1,0,0,0,0,0,0,0,1,18,1031.1,0,0,0,1,0,0,1,0,0,0,1
6179,0,1,0,0,11,1,1,0,0,0,0,1,1,1,95,997.65,1,0,1,0,1,0,0,1,0,0,0
6180,0,1,0,0,66,1,1,1,0,0,0,1,1,1,102,6471.85,0,0,1,0,0,0,1,1,0,0,0
6181,1,0,1,1,61,1,1,0,0,1,0,1,1,1,99,6241.35,0,0,1,0,0,1,0,0,0,1,0
6182,1,0,1,1,72,1,1,1,1,1,1,1,1,0,88,6501.35,0,1,0,0,0,0,1,0,1,0,0
6183,1,0,1,1,44,0,0,0,0,1,1,1,1,1,54,2317.1,0,1,0,0,0,1,0,0,0,1,0
6184,1,0,0,0,41,1,1,0,0,1,0,0,0,1,55,2237.55,0,1,0,0,1,0,0,1,0,0,0
6185,1,0,1,0,50,1,1,1,0,1,0,1,1,1,103,5231.3,0,0,1,0,0,1,0,0,0,1,0
6186,1,0,1,0,47,1,1,1,0,1,1,1,1,1,110,5275.8,1,0,1,0,0,1,0,0,1,0,0
6187,1,0,1,1,8,1,0,0,0,0,0,0,0,0,20,165.5,0,0,0,1,0,0,1,0,0,0,1
6188,1,0,0,0,18,1,0,0,0,0,0,0,0,0,20,358.5,0,0,0,1,1,0,0,0,0,0,1
6189,1,0,1,1,72,1,1,1,1,1,1,1,1,1,91,6614.9,0,1,0,0,0,0,1,0,1,0,0
6190,1,0,0,0,1,1,0,0,0,0,0,0,1,0,80,80.5,1,0,1,0,1,0,0,0,0,1,0
6191,0,1,0,0,42,1,1,0,0,1,0,0,0,0,55,2421.75,0,1,0,0,1,0,0,0,0,1,0
6192,0,1,0,0,18,1,0,0,1,0,0,0,0,1,74,1294.6,0,0,1,0,1,0,0,0,0,1,0
6193,0,0,0,1,13,1,1,0,1,1,0,1,1,1,104,1299.1,0,0,1,0,0,1,0,0,1,0,0
6194,0,0,1,1,68,1,1,0,1,0,1,0,0,1,83,5733.4,0,0,1,0,0,1,0,1,0,0,0
6195,1,0,0,0,4,1,1,0,0,0,0,0,0,1,72,305.55,1,0,1,0,1,0,0,1,0,0,0
6196,1,0,0,0,69,1,1,1,1,1,0,1,1,1,110,7430.75,0,0,1,0,0,0,1,0,1,0,0
6197,1,0,0,0,17,1,0,0,0,0,1,0,0,0,51,900.5,1,1,0,0,1,0,0,0,0,0,1
6198,1,0,1,1,25,1,1,0,0,0,0,0,0,0,25,630.6,0,0,0,1,0,0,1,0,1,0,0
6199,1,1,0,0,43,1,0,0,0,0,0,1,1,1,89,3856.75,1,0,1,0,1,0,0,0,0,0,1
6200,0,0,1,1,59,1,0,0,0,0,0,0,0,0,19,1222.65,0,0,0,1,0,0,1,0,1,0,0
6201,0,1,0,0,5,1,0,1,1,0,0,0,0,0,80,374.8,0,0,1,0,1,0,0,0,0,1,0
6202,1,0,1,1,21,1,1,1,1,0,1,1,0,0,77,1625.0,1,1,0,0,0,1,0,0,0,0,1
6203,0,0,1,1,69,1,1,1,1,1,1,1,0,1,105,7234.8,0,0,1,0,0,1,0,0,1,0,0
6204,1,0,0,0,13,0,0,0,0,0,0,0,0,1,25,331.85,0,1,0,0,1,0,0,1,0,0,0
6205,1,0,1,0,42,1,1,0,1,1,0,1,0,1,95,3959.35,1,0,1,0,1,0,0,1,0,0,0
6206,1,0,1,0,52,1,1,0,1,0,1,0,1,1,95,5088.4,0,0,1,0,1,0,0,0,1,0,0
6207,1,1,0,0,46,1,0,1,0,0,0,0,1,0,85,3969.4,1,0,1,0,1,0,0,0,0,1,0
6208,1,0,1,0,61,1,1,1,1,1,1,0,1,1,80,4860.85,0,1,0,0,0,0,1,1,0,0,0
6209,1,0,0,0,29,0,0,0,0,0,0,0,0,1,24,788.05,0,1,0,0,0,1,0,0,0,0,1
6210,0,0,0,1,25,1,0,0,1,0,1,0,0,1,54,1266.35,0,1,0,0,0,1,0,0,1,0,0
6211,0,0,1,1,5,1,0,0,0,0,1,1,0,1,85,470.95,1,0,1,0,1,0,0,0,0,1,0
6212,1,0,0,0,15,0,0,0,0,1,0,1,1,0,50,688.2,0,1,0,0,0,1,0,0,0,1,0
6213,0,0,1,1,19,1,0,0,0,0,0,0,0,0,20,387.7,0,0,0,1,0,0,1,0,0,0,1
6214,1,0,0,0,44,1,0,0,0,0,0,0,0,0,20,845.25,0,0,0,1,0,0,1,0,0,0,1
6215,0,1,0,0,6,1,1,0,1,0,0,1,1,1,98,560.6,1,0,1,0,1,0,0,0,0,1,0
6216,1,0,1,1,58,1,1,1,1,1,1,0,0,0,71,4230.25,0,1,0,0,0,0,1,0,1,0,0
6217,1,0,1,1,62,1,0,1,1,0,0,0,0,1,81,4983.05,0,0,1,0,0,1,0,0,1,0,0
6218,0,0,1,1,70,0,0,0,1,1,1,1,1,1,58,4113.15,0,1,0,0,0,1,0,1,0,0,0
6219,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25,25.7,1,1,0,0,1,0,0,0,0,0,1
6220,1,0,1,1,10,0,0,1,1,1,1,0,1,0,53,521.0,0,1,0,0,0,0,1,0,1,0,0
6221,1,0,0,0,26,1,0,0,0,0,0,0,0,1,19,471.85,0,0,0,1,0,1,0,1,0,0,0
6222,1,0,0,0,66,1,1,0,1,0,0,0,1,0,89,5976.9,0,0,1,0,1,0,0,0,1,0,0
6223,0,0,1,1,7,1,0,0,0,0,0,0,0,1,69,506.9,1,0,1,0,1,0,0,0,0,1,0
6224,1,0,1,1,51,1,1,0,1,0,1,0,0,0,84,4299.75,0,0,1,0,0,1,0,1,0,0,0
6225,1,0,1,1,72,1,1,1,1,1,1,1,0,1,106,7548.6,0,0,1,0,0,0,1,0,1,0,0
6226,1,0,0,0,65,1,1,0,0,0,0,0,0,0,25,1654.75,0,0,0,1,0,0,1,0,0,0,1
6227,1,0,0,0,2,1,0,0,0,0,0,0,0,0,46,80.35,1,1,0,0,1,0,0,1,0,0,0
6228,1,0,0,1,70,1,1,1,1,0,1,0,0,0,64,4551.5,0,1,0,0,0,1,0,1,0,0,0
6229,1,0,1,0,72,1,1,0,1,1,1,1,1,1,85,6227.5,0,1,0,0,0,0,1,0,1,0,0
6230,0,0,1,1,1,1,0,0,0,0,0,0,0,0,20,20.05,0,0,0,1,1,0,0,0,0,0,1
6231,0,1,1,0,1,1,0,0,1,0,0,0,0,1,76,76.4,1,0,1,0,1,0,0,0,0,0,1
6232,0,0,0,0,5,1,1,0,0,1,0,1,1,1,100,514.0,1,0,1,0,1,0,0,0,0,1,0
6233,1,0,0,0,3,1,0,0,0,0,0,0,0,0,20,57.5,0,0,0,1,1,0,0,0,0,0,1
6234,1,0,0,0,58,1,1,0,0,0,0,0,0,1,25,1474.35,0,0,0,1,0,0,1,0,1,0,0
6235,1,1,1,1,22,0,0,1,0,0,0,0,1,0,40,880.2,1,1,0,0,1,0,0,0,0,0,1
6236,1,1,1,0,33,1,1,0,1,0,0,1,1,1,100,3270.25,0,0,1,0,1,0,0,1,0,0,0
6237,1,0,0,0,1,1,0,0,0,0,0,0,0,0,69,69.95,1,0,1,0,1,0,0,0,0,1,0
6238,1,1,1,0,54,1,1,0,0,0,0,0,0,0,74,3919.15,0,0,1,0,1,0,0,1,0,0,0
6239,1,0,1,0,72,1,1,0,1,0,0,1,1,1,99,7285.7,0,0,1,0,0,0,1,0,0,1,0
6240,1,0,0,1,1,1,1,0,0,0,0,1,1,1,93,93.3,1,0,1,0,1,0,0,0,0,1,0
6241,1,0,0,0,3,1,0,0,0,1,0,0,0,1,49,169.05,1,1,0,0,1,0,0,0,0,1,0
6242,0,0,1,1,72,1,1,1,1,1,1,0,1,0,107,7658.3,0,0,1,0,0,0,1,0,1,0,0
6243,0,0,1,1,72,1,1,1,1,1,0,1,1,1,83,5959.3,0,1,0,0,0,0,1,0,1,0,0
6244,1,1,1,0,54,1,1,0,0,1,0,1,1,1,99,5295.7,0,0,1,0,1,0,0,0,1,0,0
6245,0,0,1,0,59,1,1,0,1,0,1,1,1,1,80,4693.2,0,1,0,0,0,1,0,0,0,1,0
6246,1,0,0,0,54,1,0,1,1,0,0,1,0,1,65,3512.9,0,1,0,0,0,0,1,1,0,0,0
6247,1,0,0,0,60,1,1,0,0,1,0,1,0,1,89,5231.2,0,0,1,0,0,0,1,0,0,1,0
6248,0,0,1,0,60,0,0,0,1,1,1,1,1,0,60,3603.45,0,1,0,0,0,0,1,0,1,0,0
6249,1,0,0,0,3,1,1,0,0,0,0,0,0,0,74,217.45,0,0,1,0,1,0,0,0,0,1,0
6250,0,0,1,0,69,1,1,1,0,0,0,1,1,0,99,6875.35,0,0,1,0,0,0,1,1,0,0,0
6251,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19,19.25,0,0,0,1,1,0,0,0,0,1,0
6252,1,0,1,1,50,0,0,1,0,0,0,1,0,1,39,2021.35,0,1,0,0,1,0,0,0,1,0,0
6253,0,0,0,0,56,0,0,0,0,0,0,1,1,1,44,2564.95,0,1,0,0,1,0,0,0,1,0,0
6254,0,0,1,0,60,1,0,1,0,0,1,1,1,1,97,5611.75,0,0,1,0,0,0,1,0,0,1,0
6255,1,1,1,0,69,1,1,1,0,1,1,1,1,1,110,7610.1,0,0,1,0,0,1,0,0,0,0,1
6256,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35,35.05,1,1,0,0,1,0,0,0,0,0,1
6257,0,1,0,0,1,1,0,0,1,0,0,0,0,1,73,73.0,1,0,1,0,1,0,0,0,0,1,0
6258,0,0,1,0,3,1,0,0,0,0,0,0,0,1,19,45.75,0,0,0,1,1,0,0,0,0,0,1
6259,1,0,1,1,60,1,0,0,1,0,1,1,1,0,76,4543.95,0,1,0,0,0,0,1,1,0,0,0
6260,0,0,0,0,13,0,0,0,0,1,1,0,0,0,35,450.4,0,1,0,0,0,0,1,0,0,0,1
6261,1,0,1,1,62,1,0,0,0,0,0,0,0,0,20,1297.35,0,0,0,1,0,0,1,1,0,0,0
6262,0,0,0,0,45,1,1,1,1,0,0,0,1,0,96,4442.75,0,0,1,0,0,1,0,1,0,0,0
6263,0,0,0,0,25,0,0,0,0,1,1,1,1,0,54,1423.15,0,1,0,0,0,1,0,0,0,1,0
6264,1,0,0,0,44,1,0,0,0,1,1,1,1,0,100,4378.35,0,0,1,0,0,0,1,1,0,0,0
6265,0,0,0,0,2,1,0,0,0,0,0,0,0,1,45,74.2,0,1,0,0,1,0,0,0,0,0,1
6266,1,1,0,0,33,1,1,0,1,1,0,0,0,1,83,2716.3,1,0,1,0,1,0,0,0,1,0,0
6267,0,0,0,0,1,1,0,0,0,0,0,0,0,1,70,70.1,1,0,1,0,1,0,0,0,0,1,0
6268,0,0,0,0,22,1,0,0,0,0,0,0,0,0,20,450.65,0,0,0,1,0,1,0,1,0,0,0
6269,0,0,0,0,35,0,0,0,0,1,1,0,0,1,33,1175.85,0,1,0,0,1,0,0,0,0,0,1
6270,0,0,1,1,29,1,0,0,0,0,0,0,0,0,20,558.8,0,0,0,1,0,0,1,0,0,0,1
6271,1,1,1,0,27,1,1,1,0,1,0,0,0,1,85,2220.1,0,0,1,0,0,1,0,0,0,1,0
6272,1,0,0,1,54,1,0,0,1,1,1,0,0,1,61,3283.05,0,1,0,0,0,1,0,0,0,1,0
6273,0,1,0,0,2,1,0,0,0,0,0,0,0,1,70,142.35,1,0,1,0,1,0,0,0,0,1,0
6274,1,0,0,0,57,1,1,0,0,0,0,1,0,1,86,4939.25,0,0,1,0,0,1,0,0,0,1,0
6275,1,0,0,0,62,1,1,1,1,1,1,0,0,0,69,4237.5,0,1,0,0,0,0,1,1,0,0,0
6276,0,0,1,1,15,1,0,0,0,0,0,0,0,0,20,335.95,0,0,0,1,0,1,0,0,1,0,0
6277,1,0,0,0,2,1,0,0,0,0,0,0,0,0,20,33.2,1,0,0,1,1,0,0,0,0,0,1
6278,0,0,1,0,70,1,1,0,0,1,1,1,1,1,104,7188.5,0,0,1,0,0,0,1,1,0,0,0
6279,0,0,1,1,21,1,0,0,0,0,0,0,0,1,44,926.25,0,1,0,0,1,0,0,0,0,1,0
6280,0,0,0,1,23,1,0,0,0,0,1,0,0,1,49,1119.35,0,1,0,0,0,1,0,0,0,1,0
6281,1,0,0,0,6,1,0,0,0,0,0,0,0,0,20,116.6,0,0,0,1,0,1,0,0,0,0,1
6282,1,0,1,1,4,1,0,0,0,0,0,0,0,0,19,68.8,0,0,0,1,0,0,1,0,1,0,0
6283,0,0,0,0,3,1,0,1,0,1,0,1,1,1,99,287.4,1,0,1,0,1,0,0,0,1,0,0
6284,0,0,0,0,23,1,1,0,0,0,0,1,1,1,93,2341.55,0,0,1,0,1,0,0,0,0,1,0
6285,1,0,0,0,26,0,0,1,0,0,1,1,1,0,54,1362.85,0,1,0,0,0,1,0,0,1,0,0
6286,0,0,0,1,8,1,0,0,0,0,0,0,0,0,20,163.6,0,0,0,1,1,0,0,0,0,0,1
6287,1,0,0,0,26,1,1,0,0,0,0,0,1,1,83,2254.2,1,0,1,0,1,0,0,0,0,1,0
6288,1,0,0,0,2,1,1,0,1,0,0,0,0,1,79,145.15,0,0,1,0,1,0,0,0,0,1,0
6289,1,0,0,0,67,1,1,1,1,1,1,1,1,0,116,7752.3,1,0,1,0,0,0,1,0,1,0,0
6290,0,0,1,0,71,1,1,0,0,0,0,1,1,1,93,6585.35,1,0,1,0,0,0,1,1,0,0,0
6291,0,0,0,0,59,1,1,1,1,1,1,0,1,0,79,4786.1,0,1,0,0,0,1,0,0,1,0,0
6292,1,0,1,1,39,1,1,0,0,1,0,1,1,0,100,3835.55,0,0,1,0,0,1,0,0,0,1,0
6293,1,0,0,1,21,1,0,0,0,0,0,0,0,0,19,397.0,0,0,0,1,0,0,1,0,0,0,1
6294,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.7,1,0,0,1,1,0,0,0,0,0,1
6295,0,0,1,1,48,1,0,0,0,0,0,0,0,0,20,1027.25,0,0,0,1,0,0,1,1,0,0,0
6296,0,1,1,0,31,0,0,1,1,1,0,0,1,1,50,1580.1,0,1,0,0,0,1,0,0,1,0,0
6297,0,0,1,1,64,1,1,1,1,1,1,1,1,0,113,7222.75,0,0,1,0,0,1,0,0,0,1,0
6298,1,0,1,1,46,1,1,0,1,0,0,0,0,1,80,3769.7,0,0,1,0,1,0,0,1,0,0,0
6299,0,0,0,0,52,1,1,0,0,1,1,1,1,1,80,4233.95,0,1,0,0,0,0,1,1,0,0,0
6300,0,0,1,1,67,1,1,0,0,0,0,0,0,1,24,1680.25,0,0,0,1,0,0,1,0,0,0,1
6301,0,1,0,0,67,1,1,0,1,0,0,0,0,0,54,3725.5,0,1,0,0,1,0,0,0,0,1,0
6302,0,0,0,0,5,1,1,0,0,0,0,0,0,0,75,413.65,1,0,1,0,1,0,0,0,0,1,0
6303,0,0,1,0,71,1,1,0,1,1,1,1,1,0,109,7707.7,0,0,1,0,0,0,1,0,0,1,0
6304,0,0,0,0,9,1,0,0,0,0,0,1,0,1,77,714.15,1,0,1,0,1,0,0,1,0,0,0
6305,0,1,0,0,26,1,1,1,1,0,0,0,1,1,95,2497.2,1,0,1,0,1,0,0,0,0,1,0
6306,1,0,0,0,71,1,1,1,1,1,1,1,1,1,116,8309.55,0,0,1,0,0,1,0,1,0,0,0
6307,0,0,0,0,32,1,0,0,0,0,0,0,0,0,19,601.55,0,0,0,1,1,0,0,1,0,0,0
6308,0,0,0,0,2,1,0,0,0,0,0,0,0,0,70,139.25,0,0,1,0,1,0,0,0,0,1,0
6309,0,0,1,0,71,1,1,0,0,0,0,0,0,0,25,1888.25,0,0,0,1,0,0,1,0,1,0,0
6310,0,0,0,0,60,0,0,1,0,1,0,0,1,1,44,2773.9,0,1,0,0,0,1,0,0,0,1,0
6311,0,1,0,0,55,1,1,0,0,1,0,1,1,1,100,5409.75,0,0,1,0,0,1,0,0,0,1,0
6312,1,0,0,0,54,1,0,1,1,0,1,1,1,1,105,5643.4,1,0,1,0,0,1,0,0,1,0,0
6313,1,0,0,0,2,1,0,0,0,1,0,1,1,1,95,197.7,1,0,1,0,1,0,0,0,0,1,0
6314,0,0,0,0,6,1,1,0,0,0,0,0,0,1,73,401.3,0,0,1,0,1,0,0,0,0,0,1
6315,0,0,1,1,48,1,0,1,1,1,0,0,1,1,70,3238.4,0,1,0,0,0,0,1,0,1,0,0
6316,1,0,1,1,63,1,1,0,0,0,0,0,0,0,25,1573.05,0,0,0,1,0,0,1,0,0,0,1
6317,1,0,0,0,1,1,1,0,1,0,0,0,0,1,79,79.15,1,0,1,0,1,0,0,0,0,1,0
6318,1,0,0,1,12,1,0,0,0,0,0,0,0,0,21,235.8,0,0,0,1,1,0,0,0,1,0,0
6319,1,1,1,0,54,0,0,0,0,0,0,0,0,1,24,1364.75,0,1,0,0,1,0,0,1,0,0,0
6320,0,0,1,1,30,1,0,0,0,1,1,1,0,1,64,1985.15,0,1,0,0,0,1,0,0,0,1,0
6321,0,0,1,0,30,1,0,0,0,0,0,0,0,0,19,655.85,1,0,0,1,1,0,0,1,0,0,0
6322,0,0,0,0,4,1,0,0,0,0,0,1,0,1,79,303.15,1,0,1,0,1,0,0,0,0,1,0
6323,0,0,0,0,40,1,1,0,0,1,1,1,1,1,105,4335.2,0,0,1,0,0,1,0,0,1,0,0
6324,0,0,1,1,9,1,0,0,0,0,1,0,0,1,75,647.5,0,0,1,0,1,0,0,0,0,1,0
6325,0,0,1,1,17,1,0,1,0,0,1,1,0,0,91,1574.45,1,0,1,0,1,0,0,0,0,1,0
6326,0,0,0,0,62,0,0,0,1,1,0,0,1,1,43,2748.7,0,1,0,0,0,0,1,0,1,0,0
6327,1,0,0,0,28,1,0,0,1,0,1,1,0,1,91,2483.65,0,0,1,0,0,1,0,1,0,0,0
6328,0,0,0,0,70,1,1,1,1,1,1,1,1,0,89,6367.2,0,1,0,0,0,0,1,0,1,0,0
6329,0,0,0,0,46,1,0,0,1,1,1,1,1,1,104,4904.2,0,0,1,0,0,0,1,1,0,0,0
6330,0,0,1,0,23,1,1,0,0,1,0,0,1,0,90,2044.95,0,0,1,0,1,0,0,0,0,0,1
6331,1,0,1,1,47,0,0,1,0,1,1,0,0,0,40,1794.8,0,1,0,0,0,1,0,0,0,1,0
6332,1,0,1,1,68,1,0,1,1,1,0,1,1,1,105,7173.15,0,0,1,0,0,0,1,1,0,0,0
6333,0,1,0,0,60,1,1,0,0,1,1,1,1,1,106,6441.4,1,0,1,0,0,1,0,0,0,1,0
6334,0,0,0,1,67,1,1,0,1,0,1,1,1,1,104,7039.05,0,0,1,0,0,0,1,0,0,1,0
6335,0,0,0,0,14,1,0,0,0,0,1,1,1,1,69,921.4,0,1,0,0,1,0,0,0,0,1,0
6336,1,0,1,1,57,1,1,0,0,0,0,0,0,1,74,4018.35,0,0,1,0,1,0,0,0,0,1,0
6337,0,0,1,1,55,1,1,1,0,0,0,1,1,0,100,5448.6,0,0,1,0,0,1,0,0,0,0,1
6338,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20,20.25,0,0,0,1,1,0,0,0,0,0,1
6339,1,0,0,1,1,1,0,0,0,0,1,0,0,1,49,49.9,1,1,0,0,1,0,0,0,0,0,1
6340,1,0,0,0,23,1,1,0,0,1,1,1,0,1,96,2085.45,0,0,1,0,1,0,0,0,1,0,0
6341,0,0,0,0,13,1,1,1,0,0,0,1,1,1,100,1358.85,1,0,1,0,1,0,0,0,0,1,0
6342,1,0,1,0,47,1,1,0,1,1,0,1,1,1,104,5135.15,0,0,1,0,1,0,0,0,0,1,0
6343,1,0,0,0,38,1,0,0,0,0,0,0,0,0,20,730.1,0,0,0,1,0,1,0,0,0,0,1
6344,0,1,1,0,38,1,1,0,0,0,0,0,0,1,74,2869.85,1,0,1,0,1,0,0,1,0,0,0
6345,0,1,0,0,2,1,1,0,1,0,0,0,0,1,56,118.25,0,1,0,0,1,0,0,0,1,0,0
6346,1,1,1,1,1,1,0,0,0,0,1,0,0,1,49,49.25,1,1,0,0,1,0,0,0,1,0,0
6347,1,0,1,0,15,1,0,0,0,0,0,0,0,1,68,1108.6,0,0,1,0,1,0,0,1,0,0,0
6348,0,0,0,0,26,1,0,0,0,0,0,0,0,1,69,1815.65,0,0,1,0,1,0,0,0,1,0,0
6349,0,0,1,1,35,1,0,0,0,0,0,0,0,0,19,730.4,0,0,0,1,0,0,1,0,1,0,0
6350,1,0,0,1,3,1,0,0,0,0,0,0,0,1,20,75.45,0,0,0,1,1,0,0,0,0,0,1
6351,1,0,1,1,50,1,1,0,1,0,1,1,1,0,103,5071.05,1,0,1,0,1,0,0,0,0,1,0
6352,1,0,1,0,42,1,1,1,0,1,0,0,1,1,94,4014.6,0,0,1,0,1,0,0,0,0,1,0
6353,1,0,1,0,10,1,0,1,0,0,1,0,0,1,54,568.85,0,1,0,0,1,0,0,0,1,0,0
6354,0,0,1,0,61,1,0,1,1,0,1,0,1,0,93,5860.7,0,0,1,0,0,1,0,1,0,0,0
6355,0,0,0,0,68,1,1,1,1,0,1,1,1,0,110,7279.35,0,0,1,0,0,0,1,0,1,0,0
6356,1,0,0,0,10,1,0,1,0,1,0,1,1,1,98,1064.95,0,0,1,0,0,1,0,0,0,1,0
6357,1,0,1,0,65,1,1,1,1,1,0,0,0,0,89,5769.6,1,0,1,0,0,1,0,0,0,1,0
6358,0,0,1,1,72,1,0,1,0,1,1,1,1,1,80,5886.85,0,1,0,0,0,0,1,1,0,0,0
6359,1,0,1,1,55,1,0,0,1,0,1,0,0,0,79,4238.45,0,0,1,0,1,0,0,0,0,1,0
6360,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20,20.3,1,0,0,1,1,0,0,0,0,0,1
6361,0,0,0,0,7,1,0,0,0,1,1,0,1,0,62,418.3,0,1,0,0,1,0,0,1,0,0,0
6362,0,0,0,0,2,1,1,0,0,0,0,0,0,1,74,136.05,0,0,1,0,1,0,0,0,0,0,1
6363,0,0,0,0,9,1,0,1,0,0,0,0,0,1,74,708.2,0,0,1,0,1,0,0,0,0,1,0
6364,1,0,0,1,27,1,1,0,0,0,0,0,0,1,25,788.55,0,0,0,1,0,0,1,0,1,0,0
6365,1,1,1,0,7,1,1,0,0,1,0,1,1,1,101,700.85,1,0,1,0,1,0,0,0,0,1,0
6366,0,0,1,0,64,1,0,0,1,1,1,0,1,1,68,4378.8,0,1,0,0,0,0,1,0,0,0,1
6367,1,0,0,0,70,0,0,1,0,1,1,0,1,0,48,3442.8,0,1,0,0,0,0,1,1,0,0,0
6368,1,1,0,0,2,1,1,0,0,0,0,1,1,1,94,181.7,1,0,1,0,1,0,0,0,0,1,0
6369,1,1,0,0,67,1,0,1,1,0,1,1,1,1,105,7171.7,0,0,1,0,0,0,1,0,0,1,0
6370,0,0,0,0,45,1,1,0,1,0,0,1,0,1,89,4016.85,1,0,1,0,1,0,0,0,1,0,0
6371,0,0,0,0,24,1,1,0,0,0,0,0,0,0,25,553.0,0,0,0,1,0,0,1,0,1,0,0
6372,1,0,1,1,4,1,0,0,0,0,0,0,0,0,19,96.85,0,0,0,1,0,0,1,0,1,0,0
6373,1,0,1,1,44,1,0,0,0,1,0,1,1,1,92,4122.9,0,0,1,0,1,0,0,1,0,0,0
6374,0,0,1,1,72,1,0,0,0,0,0,0,0,1,20,1482.3,0,0,0,1,0,0,1,0,0,0,1
6375,0,0,0,0,1,1,0,0,1,0,0,0,0,1,74,74.3,1,0,1,0,1,0,0,0,1,0,0
6376,1,0,0,0,66,1,0,0,0,0,0,0,0,0,19,1240.8,0,0,0,1,0,0,1,1,0,0,0
